att	SN	SN	SCONJ
all	DT	DT|UTR/NEU|PLU|IND/DEF	DET
bestämmelse	NN	NN|UTR|PLU|IND|NOM	NOUN
följa	VB	VB|PRS|SFO	VERB
,	MID	MID	PUNCT
lösa	VB	VB|PRS|AKT	VERB
tvist	NN	NN|UTR|PLU|IND|NOM	NOUN
mellan	PP	PP	ADP
land	NN	NN|NEU|PLU|DEF|NOM	NOUN
,	MID	MID	PUNCT
vara	VB	VB|PRS|AKT	AUX
auktoritativ	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
uttolkare	NN	NN|UTR|SIN|IND|NOM	NOUN
av	PP	PP	ADP
EEC	PM	PM|GEN	PROPN
olik	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
bestämmelse	NN	NN|UTR|PLU|IND|NOM	NOUN
etc	AB	AB|AN	ADV
.	MAD	MAD	PUNCT

domstol	NN	NN|UTR|SIN|DEF|NOM	NOUN
ha	VB	VB|PRS|AKT	VERB
en	DT	DT|UTR|SIN|IND	DET
relativt	AB	AB|POS	ADV
stor	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
makt	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

någon	DT	DT|UTR/NEU|PLU|IND	DET
straff	NN	NN|NEU|PLU|IND|NOM	NOUN
i	PP	PP	ADP
egentlig	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
bemärkelse	NN	NN|UTR|SIN|IND|NOM	NOUN
kunna	VB	VB|PRS|AKT	AUX
den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
inte	AB	AB	ADV
utdöma	VB	VB|INF|AKT	VERB
.	MAD	MAD	PUNCT

sexstatsparlament	NN	NN|NEU|SIN|DEF|NOM	NOUN
:	MAD	MAD	PUNCT

EEC	PM	PM|GEN	PROPN
riksdag	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

bestå	VB	VB|PRS|AKT	VERB
av	PP	PP	ADP
142	RG	RG|NOM	NUM
ledamot	NN	NN|UTR|PLU|IND|NOM	NOUN
som	HP	HP|-|-|-	PRON
välja	VB	VB|PRS|SFO	VERB
av	PP	PP	ADP
sig	PS	PS|UTR/NEU|PLU|DEF	DET
respektive	AB	AB	ADV
hemland	NN	NN|NEU|PLU|IND|GEN	NOUN
parlament	NN	NN|NEU|SIN|IND|NOM	NOUN
(	PAD	PAD	PUNCT
riksdag	NN	NN|UTR|SIN|IND|NOM	NOUN
)	PAD	PAD	PUNCT
.	MAD	MAD	PUNCT

sexstatsparlament	NN	NN|NEU|SIN|DEF|NOM	NOUN
ha	VB	VB|PRS|AKT	VERB
olik	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
politisk	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
gruppering	NN	NN|UTR|PLU|IND|NOM	NOUN
:	MID	MID	PUNCT
kristlig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
demokrat	NN	NN|UTR|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
kommunist	NN	NN|UTR|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
socialdemokrat	NN	NN|UTR|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
liberal	NN	NN|UTR|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
gaullist	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

parlament	NN	NN|NEU|SIN|DEF|GEN	NOUN
makt	NN	NN|UTR|SIN|IND|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
inte	AB	AB	ADV
imponerande	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
stor	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
.	MAD	MAD	PUNCT

den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
skola	VB	VB|PRS|AKT	AUX
t ex	AB	AB|AN	ADV
höra	VB	VB|INF|SFO	VERB
i	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
del	NN	NN|UTR|SIN|IND|NOM	NOUN
stor	JJ	JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
fråga	NN	NN|UTR|PLU|IND|NOM	NOUN
innan	SN	SN	SCONJ
ministerråd	NN	NN|NEU|SIN|DEF|NOM	NOUN
fatta	VB	VB|PRS|AKT	VERB
beslut	NN	NN|NEU|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
men	KN	KN	CCONJ
råd	NN	NN|NEU|SIN|DEF|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
inte	AB	AB	ADV
bunden	PC	PC|PRF|NEU|SIN|IND|NOM	ADJ
av	PP	PP	ADP
parlament	NN	NN|NEU|SIN|DEF|GEN	NOUN
yttrande	NN	NN|NEU|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

kommission	NN	NN|UTR|SIN|DEF|NOM	NOUN
:	MAD	MAD	PUNCT

denna	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
vara	VB	VB|PRS|AKT	AUX
en	DT	DT|UTR|SIN|IND	DET
betydelsefull	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
maktgrupp	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

i	PP	PP	ADP
början	NN	NN|UTR|SIN|DEF|NOM	NOUN
se	VB	VB|PRT|SFO	VERB
kommission	NN	NN|UTR|SIN|DEF|NOM	NOUN
som	KN	KN	CCONJ
en	DT	DT|UTR|SIN|IND	DET
upptakt	NN	NN|UTR|SIN|IND|NOM	NOUN
till	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
Europaregering	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
med	PP	PP	ADP
åtfölja	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
politisk	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
makt	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
men	KN	KN	CCONJ
nu	AB	AB	ADV
ha	VB	VB|PRS|AKT	AUX
den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
reducera	VB	VB|SUP|SFO	VERB
till	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
utpräglad	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
'	PAD	PAD	PUNCT
tjänstemannamaffia	NN	NN|UTR|SIN|IND|NOM	NOUN
'	PAD	PAD	PUNCT
.	MAD	MAD	PUNCT

kommission	NN	NN|UTR|SIN|DEF|NOM	NOUN
ha	VB	VB|PRS|AKT	VERB
för	PP	PP	ADP
närvarande	NN	NN|NEU|SIN|IND|NOM	NOUN
9	RG	RG|NOM	NUM
ledamot	NN	NN|UTR|PLU|IND|NOM	NOUN
och	KN	KN	CCONJ
inte	AB	AB	ADV
lite	AB	AB|KOM	ADV
än	KN	KN	CCONJ
5000	RG	RG|NOM	NUM
tjänsteman	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

efter	PP	PP	ADP
hand	NN	NN|UTR|SIN|IND|NOM	NOUN
ha	VB	VB|PRS|AKT	AUX
också	AB	AB	ADV
kommission	NN	NN|UTR|SIN|DEF|NOM	NOUN
i	PP	PP	ADP
huvudsak	NN	NN|UTR|SIN|IND|NOM	NOUN
reducera	VB	VB|SUP|SFO	VERB
till	PP	PP	ADP
en	DT	DT|NEU|SIN|IND	DET
utreda	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
organ	NN	NN|NEU|SIN|IND|NOM	NOUN
men	KN	KN	CCONJ
vara	VB	VB|PRS|AKT	AUX
fortfarande	AB	AB	ADV
en	DT	DT|NEU|SIN|IND	DET
förslagställande	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
och	KN	KN	CCONJ
verkställande	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
organ	NN	NN|NEU|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
kunna	VB	VB|PRS|AKT	AUX
fatta	VB	VB|INF|AKT	VERB
beslut	NN	NN|NEU|SIN|IND|NOM	NOUN
i	PP	PP	ADP
viss	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
liten	JJ	JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
fråga	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

förbereda	VB	VB|INF|AKT	VERB
ärende	NN	NN|NEU|PLU|IND|NOM	NOUN
för	PP	PP	ADP
ministerråd	NN	NN|NEU|SIN|DEF|NOM	NOUN
och	KN	KN	CCONJ
föreslå	VB	VB|INF|AKT	VERB
beslut	NN	NN|NEU|SIN|IND|NOM	NOUN
där	AB	AB	ADV
.	MAD	MAD	PUNCT

kommission	NN	NN|UTR|SIN|DEF|NOM	NOUN
ha	VB	VB|PRS|AKT	VERB
direktkontakt	NN	NN|UTR|SIN|IND|NOM	NOUN
med	PP	PP	ADP
både	KN	KN	CCONJ
ministerråd	NN	NN|NEU|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
den	PS	PS|UTR/NEU|SIN/PLU|DEF	DET
sekreteriat	NN	NN|NEU|SIN|IND|NOM	NOUN
och	KN	KN	CCONJ
en	DT	DT|UTR/NEU|PLU|DEF	DET
ständig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
representant	NN	NN|UTR|PLU|DEF|GEN	NOUN
kommitte	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

kommission	NN	NN|UTR|SIN|DEF|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
uppdela	PC	PC|PRF|UTR|SIN|IND|NOM	ADJ
i	PP	PP	ADP
sektor	NN	NN|UTR|PLU|IND|NOM	NOUN
eller	KN	KN	CCONJ
grupp	NN	NN|UTR|PLU|IND|NOM	NOUN
som	HP	HP|-|-|-	PRON
vara	PN	PN|UTR|SIN|IND|SUB/OBJ	PRON
för	PP	PP	ADP
sig	PN	PN|UTR/NEU|SIN/PLU|DEF|OBJ	PRON
handlägga	VB	VB|PRS|AKT	VERB
t ex	AB	AB|AN	ADV
handelspolitik	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
jordbruksfråga	NN	NN|UTR|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
industripolitik	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
fråga	NN	NN|UTR|PLU|IND|NOM	NOUN
som	HP	HP|-|-|-	PRON
beröra	VB	VB|PRS|AKT	VERB
kola	NN	NN|NEU|-|-|SMS	NOUN
och	KN	KN	CCONJ
stålunion	NN	NN|UTR|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
Euroatom	PM	PM|NOM	PROPN
etc	AB	AB|AN	ADV
.	MAD	MAD	PUNCT

till	PP	PP	ADP
denna	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
komma	VB	VB|PRS|AKT	VERB
en	DT	DT|NEU|SIN|IND	DET
100-tal	NN	NN|NEU|SIN|IND|NOM	NOUN
liten	JJ	JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
kommitte	NN	NN|UTR|PLU|IND|NOM	NOUN
bestående	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
av	PP	PP	ADP
10-15	RG	RG|NOM	NUM
man	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

denna	DT	DT|UTR/NEU|PLU|DEF	DET
kommitte	NN	NN|UTR|PLU|IND|NOM	NOUN
kunna	VB	VB|PRS|AKT	AUX
placera	VB	VB|INF|SFO	VERB
länge	AB	AB|SUV	ADV
ner	AB	AB	ADV
i	PP	PP	ADP
maktpyramid	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
låta	VB	VB|PRS|AKT	VERB
nästan	AB	AB	ADV
löjlig	JJ	JJ|POS|NEU|SIN|IND|NOM	ADJ
men	KN	KN	CCONJ
den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
kunna	VB	VB|PRS|AKT	AUX
t ex	AB	AB|AN	ADV
finnas	VB	VB|INF|SFO	VERB
en	DT	DT|UTR|SIN|IND	DET
kommitte	NN	NN|UTR|SIN|IND|NOM	NOUN
för	PP	PP	ADP
tomatpris	NN	NN|NEU|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
man	PN	PN|UTR|SIN|IND|SUB	PRON
kunna	VB	VB|PRS|AKT	AUX
även	AB	AB	ADV
tänka	VB	VB|INF|AKT	VERB
sig	PN	PN|UTR/NEU|SIN/PLU|DEF|OBJ	PRON
en	DT	DT|UTR|SIN|IND	DET
för	PP	PP	ADP
preventivmedel	NN	NN|NEU|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

alltnog	AB	AB	ADV
:	MID	MID	PUNCT
i	PP	PP	ADP
denna	DT	DT|UTR/NEU|PLU|DEF	DET
kommitte	NN	NN|UTR|PLU|IND|NOM	NOUN
sitta	VB	VB|PRS|AKT	VERB
en	DT	DT|NEU|SIN|IND	DET
par	NN	NN|NEU|SIN|IND|NOM	NOUN
man	NN	NN|UTR|PLU|IND|NOM	NOUN
från	PP	PP	ADP
en	DT	DT|UTR|SIN|DEF	DET
mäktig	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
kommission	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

rest	NN	NN|UTR|SIN|DEF|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
tjänsteman	NN	NN|UTR|PLU|IND|NOM	NOUN
från	PP	PP	ADP
respektive	AB	AB	ADV
medlemsland	NN	NN|NEU|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
som	HP	HP|-|-|-	PRON
åka	VB	VB|PRS|AKT	VERB
fram	AB	AB	ADV
och	KN	KN	CCONJ
tillbaka	AB	AB	ADV
mellan	PP	PP	ADP
sig	PS	PS|UTR/NEU|PLU|DEF	DET
respektive	AB	AB	ADV
huvudstad	NN	NN|UTR|PLU|IND|NOM	NOUN
och	KN	KN	CCONJ
EEC-högkvarter	NN	NN|NEU|SIN|DEF|NOM	NOUN
i	PP	PP	ADP
Bryssel	PM	PM|NOM	PROPN
.	MAD	MAD	PUNCT

vad	HP	HP|NEU|SIN|IND	PRON
hända	VB	VB|PRS|AKT	VERB
med	PP	PP	ADP
om	SN	SN	SCONJ
vi	PN	PN|UTR|PLU|DEF|SUB	PRON
bli	VB	VB|PRS|AKT	VERB
med	PL	PL	ADP
?	MAD	MAD	PUNCT

vad	HP	HP|NEU|SIN|IND	PRON
hända	VB	VB|PRS|AKT	VERB
då	AB	AB	ADV
teknisk	AB	AB|POS	ADV
se	PC	PC|PRF|NEU|SIN|IND|NOM	ADJ
om	SN	SN	SCONJ
Sverige	PM	PM|NOM	PROPN
bli	VB	VB|PRS|AKT	VERB
med	PL	PL	ADP
i	PP	PP	ADP
EEC	PM	PM|NOM	PROPN
?	MAD	MAD	PUNCT

jo	IN	IN	INTJ
,	MID	MID	PUNCT
industriminister	NN	NN|UTR|SIN|IND|NOM	NOUN
Krister	PM	PM|NOM	PROPN
Wickman	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
jordbruksminister	NN	NN|UTR|SIN|IND|NOM	NOUN
Ingemund	PM	PM|NOM	PROPN
Bengtsson	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
utrikesminister	NN	NN|UTR|SIN|IND|NOM	NOUN
Torsten	PM	PM|NOM	PROPN
Nilsson	PM	PM|NOM	PROPN
etc	AB	AB|AN	ADV
få	VB	VB|PRS|AKT	AUX
då	AB	AB	ADV
och	KN	KN	CCONJ
då	AB	AB	ADV
ta	VB	VB|INF|AKT	VERB
plats	NN	NN|UTR|SIN|IND|NOM	NOUN
i	PP	PP	ADP
ministerråd	NN	NN|NEU|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

ambassadör	NN	NN|UTR|SIN|IND|NOM	NOUN
Gunnar	PM	PM|NOM	PROPN
Hägglöf	PM	PM|NOM	PROPN
t ex	AB	AB|AN	ADV
få	VB	VB|PRS|AKT	VERB
kanske	AB	AB	ADV
en	DT	DT|UTR|SIN|IND	DET
stol	NN	NN|UTR|SIN|IND|NOM	NOUN
i	PP	PP	ADP
en	DT	DT|UTR/NEU|PLU|DEF	DET
ständig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
representant	NN	NN|UTR|PLU|DEF|GEN	NOUN
kommitte	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

sen	AB	AB	ADV
skola	VB	VB|PRS|AKT	AUX
vi	PN	PN|UTR|PLU|DEF|SUB	PRON
försöka	VB	VB|INF|AKT	VERB
få	VB	VB|INF|AKT	VERB
ihop	PL	PL	ADV
200-300	RG	RG|NOM	NUM
tjänsteman	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
svensk	NN	NN|UTR|PLU|IND|NOM	NOUN
med	PP	PP	ADP
erfarenhet	NN	NN|UTR|SIN|IND|NOM	NOUN
av	PP	PP	ADP
internationell	JJ	JJ|POS|NEU|SIN|IND|NOM	ADJ
arbete	NN	NN|NEU|SIN|IND|NOM	NOUN
och	KN	KN	CCONJ
som	HP	HP|-|-|-	PRON
gärna	AB	AB|SUV	ADV
tala	VB	VB|PRS|AKT	VERB
franska	NN	NN|UTR|SIN|IND|NOM	NOUN
flyta	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
.	MAD	MAD	PUNCT

var	HA	HA	ADV
få	VB	VB|PRS|AKT	VERB
man	PN	PN|UTR|SIN|IND|SUB	PRON
tag	NN	NN|NEU|SIN|IND|NOM	NOUN
i	PP	PP	ADP
de	PN	PN|UTR/NEU|PLU|DEF|OBJ	PRON
i	PP	PP	ADP
liten	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
Sverige	PM	PM|NOM	PROPN
?	MAD	MAD	PUNCT

den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
vara	VB	VB|PRS|AKT	AUX
inte	AB	AB	ADV
lätt	JJ	JJ|POS|NEU|SIN|IND|NOM	ADJ
.	MAD	MAD	PUNCT

men	KN	KN	CCONJ
EEC	PM	PM|NOM	PROPN
ha	VB	VB|PRS|AKT	VERB
förståelse	NN	NN|UTR|SIN|IND|NOM	NOUN
för	PP	PP	ADP
problem	NN	NN|NEU|SIN|DEF|NOM	NOUN
och	KN	KN	CCONJ
den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
få	VB	VB|PRS|AKT	AUX
lösa	VB	VB|INF|SFO	VERB
successiv	AB	AB|POS	ADV
.	MAD	MAD	PUNCT

en	DT	DT|UTR|SIN|IND	DET
annan	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
viktig	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
fråga	NN	NN|UTR|SIN|IND|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
hur	HA	HA	ADV
många	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
Sverige	PM	PM|NOM	PROPN
få	VB	VB|PRS|AKT	VERB
.	MAD	MAD	PUNCT

som	HA	HA	ADV
EEC	PM	PM|NOM	PROPN
se	VB	VB|PRS|AKT	VERB
ut	PL	PL	ADV
i	PP	PP	ADP
dag	NN	NN|UTR|SIN|IND|NOM	NOUN
ha	VB	VB|PRS|AKT	VERB
en	DT	DT|UTR/NEU|PLU|DEF	DET
tre	RG	RG|NOM	NUM
stor	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
,	MID	MID	PUNCT
Västtyskland	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Frankrike	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
Italien	PM	PM|NOM	PROPN
4	RG	RG|NOM	NUM
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
vardera	PN	PN|UTR/NEU|PLU|DEF|SUB/OBJ	PRON
.	MAD	MAD	PUNCT

Belgien	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
Holland	PM	PM|NOM	PROPN
ha	VB	VB|PRS|AKT	VERB
2	RG	RG|NOM	NUM
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
var	PN	PN|UTR|SIN|IND|SUB/OBJ	PRON
och	KN	KN	CCONJ
Luxemburg	PM	PM|NOM	PROPN
1	RG	RG|NOM	NUM
röst	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

för	PP	PP	ADP
beslut	NN	NN|NEU|SIN|IND|NOM	NOUN
fordras	VB	VB|PRS|SFO	VERB
12	RG	RG|NOM	NUM
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

en	DT	DT|UTR/NEU|PLU|DEF	DET
tre	RG	RG|NOM	NUM
stor	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
kunna	VB	VB|PRS|AKT	AUX
sålunda	AB	AB	ADV
slå	VB	VB|INF|AKT	VERB
ut	PL	PL	ADV
en	DT	DT|UTR/NEU|PLU|DEF	DET
tre	RG	RG|NOM	NUM
liten	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
.	MAD	MAD	PUNCT

men	KN	KN	CCONJ
också	AB	AB	ADV
två	RG	RG|NOM	NUM
stor	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
och	KN	KN	CCONJ
två	RG	RG|NOM	NUM
liten	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
(	PAD	PAD	PUNCT
Holland	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
Belgien	PM	PM|NOM	PROPN
)	PAD	PAD	PUNCT
kunna	VB	VB|PRS|AKT	AUX
slå	VB	VB|INF|AKT	VERB
ut	PL	PL	ADV
en	RG	RG|UTR|SIN|IND|NOM	NUM
stor	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
och	KN	KN	CCONJ
en	RG	RG|UTR|SIN|IND|NOM	NUM
liten	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
.	MAD	MAD	PUNCT

om	SN	SN	SCONJ
Storbritannien	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Irland	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Danmark	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
Norge	PM	PM|NOM	PROPN
som	HP	HP|-|-|-	PRON
söka	VB	VB|SUP|AKT	VERB
medlemskap	NN	NN|NEU|SIN|IND|NOM	NOUN
i	PP	PP	ADP
EEC	PM	PM|NOM	PROPN
komma	VB	VB|PRS|AKT	VERB
med	PL	PL	ADP
måste	VB	VB|PRS|AKT	AUX
den	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
bli	VB	VB|INF|AKT	VERB
annan	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
röstningsregel	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

EEC	PM	PM|GEN	PROPN
ministerråd	NN	NN|NEU|SIN|IND|NOM	NOUN
ha	VB	VB|PRS|AKT	AUX
därför	AB	AB	ADV
bestämd	VB	VB|SUP|AKT	VERB
följande	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
röstfördelning	NN	NN|UTR|SIN|IND|NOM	NOUN
:	MAD	MAD	PUNCT

Frankrike	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Italien	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Tyskland	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
Storbritannien	PM	PM|NOM	PROPN
10	RG	RG|NOM	NUM
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
var	PN	PN|UTR|SIN|IND|SUB/OBJ	PRON
.	MAD	MAD	PUNCT

Belgien	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Holland	PM	PM|NOM	PROPN
5	RG	RG|NOM	NUM
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
vara	PN	PN|UTR|SIN|IND|SUB/OBJ	PRON
,	MID	MID	PUNCT
Luxemburg	PM	PM|NOM	PROPN
2	RG	RG|NOM	NUM
,	MID	MID	PUNCT
Irland	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Danmark	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
Norge	PM	PM|NOM	PROPN
3	RG	RG|NOM	NUM
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
var	PN	PN|UTR|SIN|IND|SUB/OBJ	PRON
.	MAD	MAD	PUNCT

total	AB	AB|POS	ADV
göra	VB	VB|PRS|AKT	VERB
denna	PN	PN|NEU|SIN|DEF|SUB/OBJ	PRON
61	RG	RG|NOM	NUM
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

för	PP	PP	ADP
kvalificerad	PC	PC|PRF|UTR|SIN|IND|NOM	ADJ
majoritet	NN	NN|UTR|SIN|IND|NOM	NOUN
fordras	VB	VB|PRS|SFO	VERB
43	RG	RG|NOM	NUM
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
av	PP	PP	ADP
61	RG	RG|NOM	NUM
.	MAD	MAD	PUNCT

en	DT	DT|NEU|SIN|IND	DET
beslut	NN	NN|NEU|SIN|IND|NOM	NOUN
kunna	VB	VB|PRS|AKT	AUX
därmed	AB	AB	ADV
stoppa	VB	VB|INF|SFO	VERB
av	PP	PP	ADP
19	RG	RG|NOM	NUM
röst	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

men	KN	KN	CCONJ
Sverige	PM	PM|NOM	PROPN
då	AB	AB	ADV
?	MAD	MAD	PUNCT

ja	IN	IN	INTJ
,	MID	MID	PUNCT
vi	PN	PN|UTR|PLU|DEF|SUB	PRON
ha	VB	VB|PRS|AKT	AUX
inte	AB	AB	ADV
söka	VB	VB|SUP|AKT	VERB
medlemskap	NN	NN|NEU|SIN|IND|NOM	NOUN
än	AB	AB	ADV
.	MAD	MAD	PUNCT

vi	PN	PN|UTR|PLU|DEF|SUB	PRON
ha	VB	VB|PRS|AKT	VERB
fråga	NN	NN|UTR|SIN|DEF|NOM	NOUN
öppen	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
.	MAD	MAD	PUNCT

men	KN	KN	CCONJ
den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
kunna	VB	VB|PRS|AKT	AUX
avgöra	VB	VB|INF|SFO	VERB
nu	AB	AB	ADV
i	PP	PP	ADP
Bryssel	PM	PM|NOM	PROPN
.	MAD	MAD	PUNCT

och	KN	KN	CCONJ
bli	VB	VB|PRS|AKT	VERB
vi	PN	PN|UTR|PLU|DEF|SUB	PRON
med	PL	PL	ADP
,	MID	MID	PUNCT
så	AB	AB	ADV
räkna	VB	VB|PRS|AKT	VERB
man	PN	PN|UTR|SIN|IND|SUB	PRON
med	PP	PP	ADP
att	SN	SN	SCONJ
vi	PN	PN|UTR|PLU|DEF|SUB	PRON
i	PP	PP	ADP
bra	JJ	JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM	ADJ
